id,nafis_raw_id,nafis_price_date,county,town,variety,commodity,unit,kg,code,rowno,price,average,max,min,price_date
13998,979,2018-08-06,Kitui,Kitui,LEGUMES,Fresh Peas,Bag,51,27,22,2929,2929,4080,1500,06/08/2018
13999,980,2018-08-06,Kitui,Kitui,LEGUMES,Groundnuts,Bag,110,44,23,10400,11161,9200,10340,06/08/2018
14000,981,2018-08-06,Kitui,Kitui,ROOTS & TUBERS,Red Irish Potatoes,Bag,50,29,24,5000,3010,5000,1600,06/08/2018
14001,982,2018-08-06,Kitui,Kitui,ROOTS & TUBERS,White Irish Potatoes,Bag,50,30,25,5000,3110,5000,1600,06/08/2018
14002,983,2018-08-06,Kitui,Kitui,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,26,1100,2457,3600,1100,06/08/2018
14003,984,2018-08-06,Kitui,Kitui,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,4600,2980,4600,1800,06/08/2018
14004,985,2018-08-06,Kitui,Kitui,HORTICULTURE,Cabbages,Ext Bag,126,9,28,2200,2195,5040,1000,06/08/2018
14005,986,2018-08-06,Kitui,Kitui,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,500,608,850,1000,06/08/2018
14006,987,2018-08-06,Kitui,Kitui,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,700,664,900,1000,06/08/2018
14007,988,2018-08-06,Kitui,Kitui,HORTICULTURE,Carrots,Ext Bag,138,13,31,3800,3608,5600,1600,06/08/2018
14008,989,2018-08-06,Kitui,Kitui,HORTICULTURE,Tomatoes,Lg Box,64,32,32,2500,3849,5000,2240,06/08/2018
14009,990,2018-08-06,Kitui,Kitui,HORTICULTURE,Onions Dry,net,13,22,33,780,943,975,1040,06/08/2018
14010,991,2018-08-06,Kitui,Kitui,HORTICULTURE,Spring Onions,Bag,142,23,34,2757,2757,5100,1400,06/08/2018
14011,992,2018-08-06,Kitui,Kitui,HORTICULTURE,Chillies,Bag,38,11,35,3141,3141,6000,1500,06/08/2018
14012,993,2018-08-06,Kitui,Kitui,HORTICULTURE,Cucumber,Bag,50,14,36,3200,3200,6500,1500,06/08/2018
14013,994,2018-08-06,Kitui,Kitui,HORTICULTURE,Capsicums,Bag,50,12,37,3410,3410,6000,1500,06/08/2018
14014,995,2018-08-06,Kitui,Kitui,HORTICULTURE,Brinjals,Bag,44,8,38,2059,2059,3080,1230,06/08/2018
14015,996,2018-08-06,Kitui,Kitui,HORTICULTURE,Cauliflower,crate,39,10,39,2375,2375,2800,1950,06/08/2018
14016,997,2018-08-06,Kitui,Kitui,HORTICULTURE,Lettuce,Bag,51,17,40,2375,2375,2750,2000,06/08/2018
14017,998,2018-08-06,Kitui,Kitui,HORTICULTURE,Passion Fruits,Bag,57,25,41,2500,4367,6500,2500,06/08/2018
14018,999,2018-08-06,Kitui,Kitui,HORTICULTURE,Oranges,Bag,93,24,42,3933,3933,5500,3000,06/08/2018
14019,1000,2018-08-06,Kitui,Kitui,HORTICULTURE,Lemons,Bag,95,16,43,1200,2756,4750,1200,06/08/2018
14020,1001,2018-08-06,Kitui,Kitui,HORTICULTURE,Mangoes Local,Bag,126,21,44,2513,2513,3000,2180,06/08/2018
14021,1002,2018-08-06,Kitui,Kitui,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,45,800,1167,800,1500,06/08/2018
14022,1004,2018-08-06,Kitui,Kitui,HORTICULTURE,Pineapples,Dozen,12.8000002,28,47,790,790,960,1200,06/08/2018
14023,1005,2018-08-06,Kitui,Kitui,HORTICULTURE,Pawpaw,Lg Box,54,26,48,700,2161,700,1100,06/08/2018
14024,1006,2018-08-06,Kitui,Kitui,HORTICULTURE,Avocado,Bag,90,1,49,3800,2200,900,1000,06/08/2018
14025,1007,2018-08-06,Kitui,Kitui,HORTICULTURE,Kales,Bag,50,15,50,800,1500,800,1000,06/08/2018
14026,1008,2018-08-06,Kitui,Kitui,OTHERS,Eggs,Tray,5,47,51,300,309,340,270,06/08/2018
14027,1003,2018-08-06,Kitui,Kitui,HORTICULTURE,Limes,net,13,18,46,800,800,600,1000,06/08/2018
14028,1127,2018-03-09,Trans Nzoia,Kitale,CEREAL,Green Maize,Ext Bag,115,19,11,3000,2764,5800,1800,09/03/2018
14029,1128,2018-03-09,Trans Nzoia,Kitale,CEREAL,Finger Millet,Bag,90,41,12,5400,7543,9600,5400,09/03/2018
14030,1129,2018-03-09,Trans Nzoia,Kitale,CEREAL,Sorghum,Bag,90,42,13,4100,4100,6300,3100,09/03/2018
14031,1130,2018-03-09,Trans Nzoia,Kitale,CEREAL,Wheat,Bag,90,48,14,2950,2950,3300,2600,09/03/2018
14032,1131,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Beans Canadian,Bag,90,4,15,5000,6400,7500,5000,09/03/2018
14033,1132,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Beans Rosecoco,Bag,90,5,16,5000,6183,8100,4500,09/03/2018
14034,1133,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Beans Mwitemania,Bag,90,7,17,5000,5900,8100,4500,09/03/2018
14035,1134,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Mwezi Moja,Bag,90,6,18,6150,6150,6800,5500,09/03/2018
14036,1135,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Dolichos (Njahi),Bag,90,35,19,10800,8492,8100,10000,09/03/2018
14037,1136,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Green Gram,Bag,90,46,20,12600,8971,8500,12600,09/03/2018
14038,1137,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Cowpeas,Bag,90,45,21,8000,7329,9600,4000,09/03/2018
14039,1138,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Fresh Peas,Bag,51,27,22,4000,3203,4000,2500,09/03/2018
14040,1139,2018-03-09,Trans Nzoia,Kitale,LEGUMES,Groundnuts,Bag,110,44,23,14300,10450,2000,10000,09/03/2018
14041,1140,2018-03-09,Trans Nzoia,Kitale,ROOTS & TUBERS,Red Irish Potatoes,Bag,50,29,24,2075,2075,2400,1500,09/03/2018
14042,1141,2018-03-09,Trans Nzoia,Kitale,ROOTS & TUBERS,White Irish Potatoes,Bag,50,30,25,3200,2386,3200,1500,09/03/2018
14043,1142,2018-03-09,Trans Nzoia,Kitale,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,26,2500,2680,3000,2500,09/03/2018
14044,1143,2018-03-09,Trans Nzoia,Kitale,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,2000,2829,3500,2000,09/03/2018
14045,1144,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Cabbages,Ext Bag,126,9,28,2500,2214,3700,1500,09/03/2018
14046,1145,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,400,557,600,1300,09/03/2018
14047,1146,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,750,636,750,350,09/03/2018
14048,1147,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Carrots,Ext Bag,138,13,31,5600,3371,5600,1500,09/03/2018
14049,1148,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Tomatoes,Lg Box,64,32,32,5000,4019,6400,1930,09/03/2018
14050,1149,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Onions Dry,net,13,22,33,1500,1363,1560,1080,09/03/2018
14051,1150,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Spring Onions,Bag,142,23,34,3600,2557,3600,1000,09/03/2018
14052,1151,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Chillies,Bag,38,11,35,4000,2697,4000,1500,09/03/2018
14053,1152,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Cucumber,Bag,50,14,36,3000,2750,3000,2500,09/03/2018
14054,1153,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Capsicums,Bag,50,12,37,4000,3000,4000,2500,09/03/2018
14055,1154,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Brinjals,Bag,44,8,38,2700,2184,800,1500,09/03/2018
14056,1155,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Cauliflower,crate,39,10,39,2520,2520,2700,2340,09/03/2018
14057,1156,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Lettuce,Bag,51,17,40,2700,2700,3000,2400,09/03/2018
14058,1157,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Passion Fruits,Bag,57,25,41,4400,4351,5000,3000,09/03/2018
14059,1158,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Oranges,Bag,93,24,42,4000,4143,5400,3500,09/03/2018
14060,1159,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Lemons,Bag,95,16,43,3325,2543,3325,1500,09/03/2018
14061,1160,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Local,Bag,126,21,44,2600,2533,3000,2000,09/03/2018
14062,1161,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,45,1388,1388,600,1200,09/03/2018
14063,1162,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Limes,net,13,18,46,985,985,800,1170,09/03/2018
14064,1163,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Pineapples,Dozen,12.8000002,28,47,750,804,900,1040,09/03/2018
14065,1164,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Pawpaw,Lg Box,54,26,48,2750,1961,850,1000,09/03/2018
14066,1165,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Avocado,Bag,90,1,49,1600,2300,3600,1200,09/03/2018
14067,1166,2018-03-09,Trans Nzoia,Kitale,HORTICULTURE,Kales,Bag,50,15,50,1400,1657,700,1400,09/03/2018
14068,421,2018-03-27,Trans Nzoia,Kitale,CEREAL,Dry Maize,Bag,90,20,10,2300,2755,3600,2000,27/03/2018
14069,422,2018-03-27,Trans Nzoia,Kitale,CEREAL,Green Maize,Ext Bag,115,19,11,3000,2838,5600,1800,27/03/2018
14070,423,2018-03-27,Trans Nzoia,Kitale,CEREAL,Finger Millet,Bag,90,41,12,5400,7711,9600,5400,27/03/2018
14071,424,2018-03-27,Trans Nzoia,Kitale,CEREAL,Sorghum,Bag,90,42,13,4154,4154,6300,2880,27/03/2018
14072,425,2018-03-27,Trans Nzoia,Kitale,CEREAL,Wheat,Bag,90,48,14,3900,3900,4500,3300,27/03/2018
14073,426,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Beans Canadian,Bag,90,4,15,4800,6800,8000,4800,27/03/2018
14074,427,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Beans Rosecoco,Bag,90,5,16,4800,7200,9900,4800,27/03/2018
14075,428,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Beans Mwitemania,Bag,90,7,17,4800,6121,8100,4800,27/03/2018
14076,429,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Mwezi Moja,Bag,90,6,18,6000,6000,6500,5500,27/03/2018
14077,430,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Dolichos (Njahi),Bag,90,35,19,10800,8179,9500,10800,27/03/2018
14078,431,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Green Gram,Bag,90,46,20,11700,9011,9800,10800,27/03/2018
14079,432,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Cowpeas,Bag,90,45,21,7000,7900,9600,6300,27/03/2018
14080,433,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Fresh Peas,Bag,51,27,22,3500,3249,5100,2500,27/03/2018
14081,434,2018-03-27,Trans Nzoia,Kitale,LEGUMES,Groundnuts,Bag,110,44,23,14300,13500,22000,10000,27/03/2018
14082,435,2018-03-27,Trans Nzoia,Kitale,ROOTS & TUBERS,Red Irish Potatoes,Bag,50,29,24,3800,2825,4200,1600,27/03/2018
14083,436,2018-03-27,Trans Nzoia,Kitale,ROOTS & TUBERS,White Irish Potatoes,Bag,50,30,25,2700,2700,4800,1600,27/03/2018
14084,437,2018-03-27,Trans Nzoia,Kitale,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,26,2500,2710,3300,2250,27/03/2018
14085,438,2018-03-27,Trans Nzoia,Kitale,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,2000,3022,3600,2000,27/03/2018
14086,439,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Cabbages,Ext Bag,126,9,28,1250,1964,4840,1000,27/03/2018
14087,440,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,350,606,900,1200,27/03/2018
14088,441,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,750,655,750,1000,27/03/2018
14089,442,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Carrots,Ext Bag,138,13,31,5600,3464,5600,1800,27/03/2018
14090,443,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Tomatoes,Lg Box,64,32,32,3000,4410,6200,1400,27/03/2018
14091,444,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Onions Dry,net,13,22,33,1350,1459,900,1300,27/03/2018
14092,445,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Spring Onions,Bag,142,23,34,3600,2500,3600,1000,27/03/2018
14093,446,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Chillies,Bag,38,11,35,4000,3717,7600,1500,27/03/2018
14094,447,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Cucumber,Bag,50,14,36,3000,2583,3000,2250,27/03/2018
14095,448,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Capsicums,Bag,50,12,37,4000,2961,4000,2000,27/03/2018
14096,449,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Brinjals,Bag,44,8,38,2700,2508,3500,1500,27/03/2018
14097,450,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Cauliflower,crate,39,10,39,2535,2535,2730,2340,27/03/2018
14098,451,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Lettuce,Bag,51,17,40,2775,2775,3000,2550,27/03/2018
14099,452,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Passion Fruits,Bag,57,25,41,3000,4380,5500,3000,27/03/2018
14100,453,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Oranges,Bag,93,24,42,3300,4090,5500,3000,27/03/2018
14101,454,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Lemons,Bag,95,16,43,3325,2596,3325,1500,27/03/2018
14102,455,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Local,Bag,126,21,44,2600,2419,3000,1500,27/03/2018
14103,456,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,45,1340,1340,500,1000,27/03/2018
14104,458,2018-03-27,Trans Nzoia,Kitale,HORTICULTURE,Pineapples,Dozen,12.8000002,28,47,2750,1116,900,1040,27/03/2018
14105,186,2018-06-13,Trans Nzoia,Kitale,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,2000,2914,3600,2000,13/06/2018
14106,187,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Cabbages,Ext Bag,126,9,28,2000,2050,4700,1000,13/06/2018
14107,188,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,900,693,900,1350,13/06/2018
14108,189,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,900,629,900,350,13/06/2018
14109,190,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Carrots,Ext Bag,138,13,31,7000,4506,7800,3000,13/06/2018
14110,191,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Tomatoes,Lg Box,64,32,32,9500,8629,9500,12500,13/06/2018
14111,192,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Onions Dry,net,13,22,33,1050,1051,910,1040,13/06/2018
14112,193,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Spring Onions,Bag,142,23,34,2000,2117,3500,1000,13/06/2018
14113,194,2018-06-13,Trans Nzoia,Kitale,HORTICULTURE,Chillies,Bag,38,11,35,4400,3480,5700,1500,13/06/2018
14114,382,2018-10-22,Trans Nzoia,Kitale,CEREAL,Sorghum,Bag,90,42,13,3508,3508,5850,1800,22/10/2018
14115,383,2018-10-22,Trans Nzoia,Kitale,CEREAL,Wheat,Bag,90,48,14,3000,3000,3000,3000,22/10/2018
14116,384,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Beans Canadian,Bag,90,4,15,4500,5675,7400,4500,22/10/2018
14117,385,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Beans Rosecoco,Bag,90,5,16,4500,5963,7200,4500,22/10/2018
14118,386,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Beans Mwitemania,Bag,90,7,17,4500,4538,6750,3480,22/10/2018
14119,387,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Mwezi Moja,Bag,90,6,18,5400,5400,5400,5400,22/10/2018
14120,388,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Dolichos (Njahi),Bag,90,35,19,10800,8238,8250,10800,22/10/2018
14121,389,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Green Gram,Bag,90,46,20,10800,7636,9900,10800,22/10/2018
14122,390,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Cowpeas,Bag,90,45,21,6000,5908,7200,2250,22/10/2018
14123,391,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Fresh Peas,Bag,51,27,22,2500,2372,3200,1500,22/10/2018
14124,392,2018-10-22,Trans Nzoia,Kitale,LEGUMES,Groundnuts,Bag,110,44,23,14300,10865,8500,10000,22/10/2018
14125,393,2018-10-22,Trans Nzoia,Kitale,ROOTS & TUBERS,Red Irish Potatoes,Bag,50,29,24,3500,3263,4200,2200,22/10/2018
14126,394,2018-10-22,Trans Nzoia,Kitale,ROOTS & TUBERS,White Irish Potatoes,Bag,50,30,25,5000,3314,5000,2200,22/10/2018
14127,395,2018-10-22,Trans Nzoia,Kitale,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,26,2900,2675,3000,2200,22/10/2018
14128,396,2018-10-22,Trans Nzoia,Kitale,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,2200,2900,3800,2200,22/10/2018
14129,397,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Cabbages,Ext Bag,126,9,28,1800,2082,5040,1200,22/10/2018
14130,398,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,650,588,850,1200,22/10/2018
14131,399,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,900,639,900,1000,22/10/2018
14132,400,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Carrots,Ext Bag,138,13,31,5600,3496,700,2500,22/10/2018
14133,401,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Tomatoes,Lg Box,64,32,32,3500,4322,8000,2500,22/10/2018
14134,402,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Onions Dry,net,13,22,33,750,993,910,1040,22/10/2018
14135,403,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Spring Onions,Bag,142,23,34,3000,3000,5000,1200,22/10/2018
14136,404,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Chillies,Bag,38,11,35,2800,2258,3000,1500,22/10/2018
14137,405,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Cucumber,Bag,50,14,36,3000,2417,3000,2000,22/10/2018
14138,406,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Capsicums,Bag,50,12,37,3000,2736,4000,2000,22/10/2018
14139,407,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Brinjals,Bag,44,8,38,1800,1731,900,1500,22/10/2018
14140,408,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Cauliflower,crate,39,10,39,1710,1710,2340,1080,22/10/2018
14141,409,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Lettuce,Bag,51,17,40,2200,2200,2550,1850,22/10/2018
14142,410,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Passion Fruits,Bag,57,25,41,7500,5388,7500,3000,22/10/2018
14143,411,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Oranges,Bag,93,24,42,4000,3419,4000,2500,22/10/2018
14144,412,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Lemons,Bag,95,16,43,3800,2807,3800,1500,22/10/2018
14145,413,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Local,Bag,126,21,44,2600,2533,3000,2000,22/10/2018
14146,414,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,45,1200,1200,600,1000,22/10/2018
14147,415,2018-10-22,Trans Nzoia,Kitale,HORTICULTURE,Limes,net,13,18,46,1775,1775,2250,1300,22/10/2018
14148,633,2018-04-04,Trans Nzoia,Kitale,CEREAL,Finger Millet,Bag,90,41,12,5400,7463,9600,5400,04/04/2018
14149,634,2018-04-04,Trans Nzoia,Kitale,CEREAL,Sorghum,Bag,90,42,13,5400,4338,6300,2700,04/04/2018
14150,635,2018-04-04,Trans Nzoia,Kitale,CEREAL,Wheat,Bag,90,43,14,3900,3900,4500,3300,04/04/2018
14151,636,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Beans Canadian,Bag,90,4,15,4800,6640,8000,4800,04/04/2018
14152,637,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Beans Rosecoco,Bag,90,5,16,4800,6888,8800,4800,04/04/2018
14153,638,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Beans Mwitemania,Bag,90,7,17,4800,6264,8100,4800,04/04/2018
14154,639,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Mwezi Moja,Bag,90,6,18,6000,6000,6500,5500,04/04/2018
14155,640,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Dolichos (Njahi),Bag,90,35,19,10800,8708,9500,10800,04/04/2018
14156,641,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Green Gram,Bag,90,46,20,11700,9000,9800,11700,04/04/2018
14157,642,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Cowpeas,Bag,90,45,21,7000,7913,9600,6300,04/04/2018
14158,643,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Fresh Peas,Bag,51,27,22,4000,4684,7650,2500,04/04/2018
14159,644,2018-04-04,Trans Nzoia,Kitale,LEGUMES,Groundnuts,Bag,110,44,23,14300,11743,14300,10000,04/04/2018
14160,645,2018-04-04,Trans Nzoia,Kitale,ROOTS & TUBERS,Red Irish Potatoes,Bag,50,29,24,2467,2467,3800,1700,04/04/2018
14161,646,2018-04-04,Trans Nzoia,Kitale,ROOTS & TUBERS,White Irish Potatoes,Bag,50,30,25,4000,2750,4200,1600,04/04/2018
14162,647,2018-04-04,Trans Nzoia,Kitale,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,26,2500,2725,3300,2100,04/04/2018
14163,648,2018-04-04,Trans Nzoia,Kitale,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,27,2000,2714,3500,2000,04/04/2018
14164,649,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Cabbages,Ext Bag,126,9,28,1250,1500,2300,1000,04/04/2018
14165,650,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,29,350,594,800,1250,04/04/2018
14166,651,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,30,750,606,750,300,04/04/2018
14167,652,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Carrots,Ext Bag,138,13,31,5600,3263,5600,2000,04/04/2018
14168,653,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Tomatoes,Lg Box,64,32,32,3000,3763,5000,2000,04/04/2018
14169,654,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Onions Dry,net,13,22,33,1200,1415,1600,1200,04/04/2018
14170,655,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Spring Onions,Bag,142,23,34,3600,2383,3600,1000,04/04/2018
14171,656,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Chillies,Bag,38,11,35,4000,3613,7600,1500,04/04/2018
14172,657,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Cucumber,Bag,50,14,36,3000,2583,3000,2250,04/04/2018
14173,658,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Capsicums,Bag,50,12,37,4000,2779,4000,1500,04/04/2018
14174,659,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Brinjals,Bag,44,8,38,2700,1957,700,1500,04/04/2018
14175,660,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Cauliflower,crate,39,10,39,2720,2720,3100,2340,04/04/2018
14176,661,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Lettuce,Bag,51,17,40,3275,3275,4000,2550,04/04/2018
14177,662,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Passion Fruits,Bag,57,25,41,3300,4423,5500,3100,04/04/2018
14178,663,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Oranges,Bag,93,24,42,3000,3788,5500,2800,04/04/2018
14179,664,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Lemons,Bag,95,16,43,3325,3204,7650,1500,04/04/2018
14180,665,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Local,Bag,126,21,44,2600,2663,3500,2000,04/04/2018
14181,666,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,45,1308,1308,900,1200,04/04/2018
14182,668,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Pineapples,Dozen,12.8000002,28,47,750,923,960,1040,04/04/2018
14183,669,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Pawpaw,Lg Box,54,26,48,2750,2205,3000,1000,04/04/2018
14184,670,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Avocado,Bag,90,1,49,1400,2479,3500,1400,04/04/2018
14185,671,2018-04-04,Trans Nzoia,Kitale,HORTICULTURE,Kales,Bag,50,15,50,600,1056,800,1000,04/04/2018
14186,672,2018-04-04,Trans Nzoia,Kitale,OTHERS,Eggs,Tray,5,47,51,340,324,340,300,04/04/2018
14187,846,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Beans Canadian,Bag,90,4,15,4000,5950,7200,4000,14/08/2018
14188,847,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Beans Rosecoco,Bag,90,5,16,4000,5879,7650,4000,14/08/2018
14189,848,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Beans Mwitemania,Bag,90,7,17,4000,4850,7650,3200,14/08/2018
14190,849,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Mwezi Moja,Bag,90,6,18,4950,4950,6300,3600,14/08/2018
14191,850,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Dolichos (Njahi),Bag,90,35,19,10800,8029,9000,10800,14/08/2018
14192,851,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Green Gram,Bag,90,46,20,10800,7194,9000,10800,14/08/2018
14193,852,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Cowpeas,Bag,90,45,21,7000,5943,7600,2250,14/08/2018
14194,853,2018-08-14,Trans Nzoia,Kitale,LEGUMES,Fresh Peas,Bag,51,27,22,3200,3533,5100,2500,14/08/2018
